task_id,policy,policy_label,data_sha256,specialist_sha256,experiment_sha256,checkpoint_sha256,config_sha256,cost_comparison_valid,token_billing_status,category,split,template_family,generalization,task_success,grader_score,controller_tokens,downstream_tokens,total_tokens,agent_calls,rounds,routing_calls,wall_clock_seconds,controller_seconds,controller_overhead_fraction,controller_token_fraction,controller_cost_usd,downstream_cost_usd,cost_usd,controller_cost_fraction,communication_edges,unique_communication_edges,physical_controller_agent_messages,logical_inter_agent_edges,communication_density,communication_sparsity,communication_message_bytes,communication_estimated_tokens,activation_sparsity
4e5c24077ab12113,all_agent,all_agent,5042bca3db940943303868bd20b0d8e596367c5a31940eae65f6f5744ec1ff17,dd18ae8d19f96a7804df35c4965c99bbf3ce758ddc835c8c55dcc8bfdb642c18,0442a88d8cd57d60f8706858b12e50398d2914e57c06ef9ee4b2317ffffd1085,,2842d4bdc650f26b02b18f8ca71a792af11b572815549c3b90e92105e5e41177,False,unknown_or_proxy_tokens,code,eval,reverse_string,seen_family,True,1.0,0,262,262,8,1,2,0.008912792021874338,5.1042006816715e-05,0.00572682574567481,0.0,0.0,0.0,0.0,,16,16,16,0,0.19753086419753085,0.8024691358024691,2703,262,0.0
34a27aa482707ab3,all_agent,all_agent,5042bca3db940943303868bd20b0d8e596367c5a31940eae65f6f5744ec1ff17,dd18ae8d19f96a7804df35c4965c99bbf3ce758ddc835c8c55dcc8bfdb642c18,0442a88d8cd57d60f8706858b12e50398d2914e57c06ef9ee4b2317ffffd1085,,2842d4bdc650f26b02b18f8ca71a792af11b572815549c3b90e92105e5e41177,False,unknown_or_proxy_tokens,code,eval,count_vowels,seen_family,True,1.0,0,274,274,8,1,2,0.00863212498370558,5.050003528594971e-05,0.005850243755885837,0.0,0.0,0.0,0.0,,16,16,16,0,0.19753086419753085,0.8024691358024691,2747,274,0.0
04b017e43b44fab2,all_agent,all_agent,5042bca3db940943303868bd20b0d8e596367c5a31940eae65f6f5744ec1ff17,dd18ae8d19f96a7804df35c4965c99bbf3ce758ddc835c8c55dcc8bfdb642c18,0442a88d8cd57d60f8706858b12e50398d2914e57c06ef9ee4b2317ffffd1085,,2842d4bdc650f26b02b18f8ca71a792af11b572815549c3b90e92105e5e41177,False,unknown_or_proxy_tokens,composed_retrieval_math,eval,lookup_multiply,unseen_composition,False,0.0,0,341,341,8,1,2,0.008703250030521303,5.520798731595278e-05,0.006343375994294622,0.0,0.0,0.0,0.0,,16,16,16,0,0.19753086419753085,0.8024691358024691,3395,341,0.0
fb7d2bdaf99f3cd1,all_agent,all_agent,5042bca3db940943303868bd20b0d8e596367c5a31940eae65f6f5744ec1ff17,dd18ae8d19f96a7804df35c4965c99bbf3ce758ddc835c8c55dcc8bfdb642c18,0442a88d8cd57d60f8706858b12e50398d2914e57c06ef9ee4b2317ffffd1085,,2842d4bdc650f26b02b18f8ca71a792af11b572815549c3b90e92105e5e41177,False,unknown_or_proxy_tokens,composed_math_string,eval,addition_reverse_digits,unseen_composition,False,0.0,0,298,298,8,1,2,0.008910499978810549,4.9667025450617075e-05,0.00557398861665752,0.0,0.0,0.0,0.0,,16,16,16,0,0.19753086419753085,0.8024691358024691,2964,298,0.0
2055ab45f043d261,all_agent,all_agent,5042bca3db940943303868bd20b0d8e596367c5a31940eae65f6f5744ec1ff17,dd18ae8d19f96a7804df35c4965c99bbf3ce758ddc835c8c55dcc8bfdb642c18,0442a88d8cd57d60f8706858b12e50398d2914e57c06ef9ee4b2317ffffd1085,,2842d4bdc650f26b02b18f8ca71a792af11b572815549c3b90e92105e5e41177,False,unknown_or_proxy_tokens,math,eval,arithmetic_addition,seen_family,True,1.0,0,242,242,8,1,2,0.008789958024863154,5.074898945167661e-05,0.005773518975645699,0.0,0.0,0.0,0.0,,16,16,16,0,0.19753086419753085,0.8024691358024691,2516,242,0.0
48ea7fa6cd06dac0,all_agent,all_agent,5042bca3db940943303868bd20b0d8e596367c5a31940eae65f6f5744ec1ff17,dd18ae8d19f96a7804df35c4965c99bbf3ce758ddc835c8c55dcc8bfdb642c18,0442a88d8cd57d60f8706858b12e50398d2914e57c06ef9ee4b2317ffffd1085,,2842d4bdc650f26b02b18f8ca71a792af11b572815549c3b90e92105e5e41177,False,unknown_or_proxy_tokens,retrieval,eval,inline_lookup,seen_family,True,1.0,0,301,301,8,1,2,0.008795333036687225,5.0709000788629055e-05,0.005765444080071887,0.0,0.0,0.0,0.0,,16,16,16,0,0.19753086419753085,0.8024691358024691,3083,301,0.0
72b0475deab9ee01,all_agent,all_agent,5042bca3db940943303868bd20b0d8e596367c5a31940eae65f6f5744ec1ff17,dd18ae8d19f96a7804df35c4965c99bbf3ce758ddc835c8c55dcc8bfdb642c18,0442a88d8cd57d60f8706858b12e50398d2914e57c06ef9ee4b2317ffffd1085,,2842d4bdc650f26b02b18f8ca71a792af11b572815549c3b90e92105e5e41177,False,unknown_or_proxy_tokens,code,eval,reverse_string,seen_family,True,1.0,0,262,262,8,1,2,0.00898145796963945,5.687499651685357e-05,0.006332490416267766,0.0,0.0,0.0,0.0,,16,16,16,0,0.19753086419753085,0.8024691358024691,2713,262,0.0
40ed52c3de05a3d7,all_agent,all_agent,5042bca3db940943303868bd20b0d8e596367c5a31940eae65f6f5744ec1ff17,dd18ae8d19f96a7804df35c4965c99bbf3ce758ddc835c8c55dcc8bfdb642c18,0442a88d8cd57d60f8706858b12e50398d2914e57c06ef9ee4b2317ffffd1085,,2842d4bdc650f26b02b18f8ca71a792af11b572815549c3b90e92105e5e41177,False,unknown_or_proxy_tokens,code,eval,count_vowels,seen_family,True,1.0,0,274,274,8,1,2,0.008695708005689085,5.091703496873379e-05,0.005855421425767953,0.0,0.0,0.0,0.0,,16,16,16,0,0.19753086419753085,0.8024691358024691,2739,274,0.0
d7eea40bbd0143a3,all_agent,all_agent,5042bca3db940943303868bd20b0d8e596367c5a31940eae65f6f5744ec1ff17,dd18ae8d19f96a7804df35c4965c99bbf3ce758ddc835c8c55dcc8bfdb642c18,0442a88d8cd57d60f8706858b12e50398d2914e57c06ef9ee4b2317ffffd1085,,2842d4bdc650f26b02b18f8ca71a792af11b572815549c3b90e92105e5e41177,False,unknown_or_proxy_tokens,composed_retrieval_math,eval,lookup_multiply,unseen_composition,False,0.0,0,341,341,8,1,2,0.008727708016522229,5.5750017054378986e-05,0.006387704188641494,0.0,0.0,0.0,0.0,,16,16,16,0,0.19753086419753085,0.8024691358024691,3395,341,0.0
7a1499c22bbc12ec,all_agent,all_agent,5042bca3db940943303868bd20b0d8e596367c5a31940eae65f6f5744ec1ff17,dd18ae8d19f96a7804df35c4965c99bbf3ce758ddc835c8c55dcc8bfdb642c18,0442a88d8cd57d60f8706858b12e50398d2914e57c06ef9ee4b2317ffffd1085,,2842d4bdc650f26b02b18f8ca71a792af11b572815549c3b90e92105e5e41177,False,unknown_or_proxy_tokens,composed_math_string,eval,addition_reverse_digits,unseen_composition,False,0.0,0,298,298,8,1,2,0.009103457967285067,5.287496605888009e-05,0.0058082287246116705,0.0,0.0,0.0,0.0,,16,16,16,0,0.19753086419753085,0.8024691358024691,2956,298,0.0
